"id";"scope";"strategy";"identity";"attempt";"success";"failure_reason";"user_id";"user_type";"context";"ip";"user_agent";"referrer";"city";"region";"country";"latitude";"longitude";"created_at";"warnlisted_ip_id";"token";"origin";"session_id"
112175;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2022-11-18 14:23:49.959;;;;
112176;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2022-11-18 14:23:49.985;;;;
116675;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2022-12-01 18:02:19.745;;;;
116676;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2022-12-01 18:02:19.766;;;;
117920;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2022-12-06 18:40:51.745;;;;
117921;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2022-12-06 18:40:51.768;;;;
120857;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.0.56.1";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2022-12-20 22:46:47.043;;;;
120858;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.0.56.1";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2022-12-20 22:46:47.064;;;;
124453;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-05 21:02:21.904;;;;
124454;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-05 21:02:21.933;;;;
124455;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-05 21:05:03.383;;;;
124456;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-05 21:05:03.407;;;;
124457;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.96.206.143";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-05 21:08:27.386;;;;
124458;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.96.206.143";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-05 21:08:27.416;;;;
124938;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 11:48:04.208;;;;
124939;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 11:48:04.233;;;;
124952;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 12:18:20.420;;;;
124953;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 12:18:20.441;;;;
124958;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 12:50:42.485;;;;
124959;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 12:50:42.517;;;;
124999;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-09 14:47:14.156;;;;
125000;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-09 14:47:14.361;;;;
125013;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";Dart/2.14 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 15:19:57.037;;;;
125014;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";Dart/2.14 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-09 15:19:57.079;;;;
125061;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-09 17:48:52.954;;;;
125062;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-09 17:48:52.981;;;;
127324;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-17 12:44:48.866;;;;
127325;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"132.255.149.191";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36";https://ib.cashway.io/;São Miguel do Oeste;Santa Catarina;Brazil;-26.7157;-53.5195;2023-01-17 12:44:48.919;;;;
129719;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-25 13:59:16.879;;;;
129720;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-01-25 13:59:16.912;;;;
130296;user;database_authenticatable;"272_1";0;true;;237;User;api/v3/overrides/sessions#create;"201.55.164.151";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;São Paulo;Sao Paulo;Brazil;-23.6283;-46.6409;2023-01-26 19:27:50.686;;;;
130297;user;token;"272_1";0;true;;237;User;api/v3/overrides/sessions#create;"201.55.164.151";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;São Paulo;Sao Paulo;Brazil;-23.6283;-46.6409;2023-01-26 19:27:50.706;;;;
135321;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.108";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-02-10 13:38:41.109;;;;
135322;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.108";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-02-10 13:38:41.132;;;;
148137;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-03-29 15:11:45.531;;;;
148138;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-03-29 15:11:45.570;;;;
148348;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.105";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-03-29 20:10:30.789;;;;
148349;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.105";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-03-29 20:10:30.839;;;;
148350;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.105";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-03-29 20:16:09.760;;;;
148351;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.105";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-03-29 20:16:09.789;;;;
149012;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"161.22.58.99";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Palhoca;Santa Catarina;Brazil;-27.6457;-48.6642;2023-03-31 18:28:26.856;;;;
149013;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"161.22.58.99";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Palhoca;Santa Catarina;Brazil;-27.6457;-48.6642;2023-03-31 18:28:26.893;;;;
149018;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"161.22.58.99";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Palhoca;Santa Catarina;Brazil;-27.6457;-48.6642;2023-03-31 18:29:22.139;;;;
149019;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"161.22.58.99";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Palhoca;Santa Catarina;Brazil;-27.6457;-48.6642;2023-03-31 18:29:22.186;;;;
152189;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-04-12 14:09:09.305;;;;
152190;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-04-12 14:09:09.327;;;;
153993;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-04-19 13:38:39.264;;;;
153994;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-04-19 13:38:39.287;;;;
154936;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.30";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-04-24 04:08:50.353;;;;
154937;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.30";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-04-24 04:08:50.372;;;;
160325;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.255.13";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;São Paulo;Sao Paulo;Brazil;-23.5335;-46.6359;2023-05-11 18:16:15.702;;;;
160326;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"179.242.255.13";Dart/2.17 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;São Paulo;Sao Paulo;Brazil;-23.5335;-46.6359;2023-05-11 18:16:15.723;;;;
161240;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-05-16 11:07:28.438;;;;
161241;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36";https://ib.cashway.io/;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-05-16 11:07:28.457;;;;
161663;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";PostmanRuntime/7.32.2;https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-05-17 16:21:28.982;;;;
161664;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";PostmanRuntime/7.32.2;https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-05-17 16:21:29.024;;;;
161668;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";PostmanRuntime/7.32.2;https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-05-17 16:26:23.503;;;;
161669;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";PostmanRuntime/7.32.2;https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6147;-48.4976;2023-05-17 16:26:23.525;;;;
164413;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-05-29 13:15:39.124;;;;
164414;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-05-29 13:15:39.144;;;;
164668;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36";https://ib.cashway.io/;;;;;;2023-05-30 10:17:29.386;;;;
164669;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36";https://ib.cashway.io/;;;;;;2023-05-30 10:17:29.401;;;;
165525;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.92";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-05-31 21:23:15.843;;;;
165526;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.92";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-05-31 21:23:15.870;;;;
168120;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.173.198.215";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Brasília;Federal District;Brazil;-15.7792;-47.9341;2023-06-08 18:38:51.913;;;;
168121;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.173.198.215";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Brasília;Federal District;Brazil;-15.7792;-47.9341;2023-06-08 18:38:51.937;;;;
168326;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.92";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-06-09 16:34:27.723;;;;
168327;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.92";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Florianópolis;Santa Catarina;Brazil;-27.6027;-48.5541;2023-06-09 16:34:27.746;;;;
168755;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"143.208.237.71";PostmanRuntime/7.32.2;https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Sarandi;Parana;Brazil;-23.478;-51.871;2023-06-12 11:07:08.153;;;;
168756;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"143.208.237.71";PostmanRuntime/7.32.2;https://cwbank.ib.cashway.io/api/v3/auth/sign_in;Sarandi;Parana;Brazil;-23.478;-51.871;2023-06-12 11:07:08.175;;;;
174415;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.173.209.99";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-07-02 18:41:19.354;;;;
174416;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.173.209.99";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-07-02 18:41:19.463;;;;
174417;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.107";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-07-02 19:43:36.158;;;;
174418;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"200.225.113.107";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-07-02 19:43:36.239;;;;
175540;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-07-06 20:16:03.979;;;;
175541;user;token;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-07-06 20:16:04.344;;;;
175550;user;database_authenticatable;"27_1";0;true;;209;User;api/v3/overrides/sessions#create;"187.49.235.154";Dart/3.0 (dart:io);https://cwbank.ib.cashway.io/api/v3/auth/sign_in;;;;;;2023-07-06 21:38:19.263;;;;
